plate,cell_line,cell_age,well,wavelength,probe name,dot value,fish segmetation path,file
5500000005,0,18,B02,638,MYH7,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.02/5500000005_40X_20181003_1-Scene-06-P7-B02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-06-P7-B02.czi
5500000005,0,18,B02,561,MYH6,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.02/5500000005_40X_20181003_1-Scene-06-P7-B02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-06-P7-B02.czi
5500000005,0,18,B02,488,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.02/5500000005_40X_20181003_1-Scene-09-P5-B02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-09-P5-B02.czi
5500000005,0,18,B02,638,MYH7,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.02/5500000005_40X_20181003_1-Scene-09-P5-B02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-09-P5-B02.czi
5500000005,0,18,B02,561,MYH6,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.02/5500000005_40X_20181003_1-Scene-09-P5-B02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-09-P5-B02.czi
5500000005,0,18,B02,488,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.02/5500000005_40X_20181003_1-Scene-10-P6-B02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-10-P6-B02.czi
5500000005,0,18,B02,638,MYH7,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.02/5500000005_40X_20181003_1-Scene-10-P6-B02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-10-P6-B02.czi
5500000005,0,18,B02,561,MYH6,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.02/5500000005_40X_20181003_1-Scene-10-P6-B02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-10-P6-B02.czi
5500000005,0,18,B03,488,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.02/5500000005_40X_20181003_1-Scene-11-P11-B03.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-11-P11-B03.czi
5500000005,0,18,B03,638,MKI67,0.06,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.06/5500000005_40X_20181003_1-Scene-11-P11-B03.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-11-P11-B03.czi
5500000005,0,18,B03,561,NKX2-5,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.02/5500000005_40X_20181003_1-Scene-11-P11-B03.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-11-P11-B03.czi
5500000005,0,18,B03,488,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.02/5500000005_40X_20181003_1-Scene-12-P12-B03.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-12-P12-B03.czi
5500000005,0,18,B03,638,MKI67,0.06,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.06/5500000005_40X_20181003_1-Scene-12-P12-B03.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-12-P12-B03.czi
5500000005,0,18,B03,561,NKX2-5,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.02/5500000005_40X_20181003_1-Scene-12-P12-B03.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-12-P12-B03.czi
5500000005,0,18,B03,488,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.02/5500000005_40X_20181003_1-Scene-17-P17-B03.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-17-P17-B03.czi
5500000005,0,18,B03,638,MKI67,0.06,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.06/5500000005_40X_20181003_1-Scene-17-P17-B03.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-17-P17-B03.czi
5500000005,0,18,B03,561,NKX2-5,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.02/5500000005_40X_20181003_1-Scene-17-P17-B03.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-17-P17-B03.czi
5500000005,0,18,B03,488,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.02/5500000005_40X_20181003_1-Scene-18-P16-B03.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-18-P16-B03.czi
5500000005,0,18,B03,638,MKI67,0.06,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.06/5500000005_40X_20181003_1-Scene-18-P16-B03.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-18-P16-B03.czi
5500000005,0,18,B03,561,NKX2-5,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.02/5500000005_40X_20181003_1-Scene-18-P16-B03.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-18-P16-B03.czi
5500000005,0,18,B03,488,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.02/5500000005_40X_20181003_1-Scene-19-P15-B03.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-19-P15-B03.czi
5500000005,0,18,B03,638,MKI67,0.06,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.06/5500000005_40X_20181003_1-Scene-19-P15-B03.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-19-P15-B03.czi
5500000005,0,18,B03,561,NKX2-5,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.02/5500000005_40X_20181003_1-Scene-19-P15-B03.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-19-P15-B03.czi
5500000005,0,18,B03,488,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.02/5500000005_40X_20181003_1-Scene-20-P14-B03.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-20-P14-B03.czi
5500000005,0,18,B03,638,MKI67,0.06,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.06/5500000005_40X_20181003_1-Scene-20-P14-B03.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-20-P14-B03.czi
5500000005,0,18,B03,561,NKX2-5,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.02/5500000005_40X_20181003_1-Scene-20-P14-B03.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-20-P14-B03.czi
5500000005,0,18,B04,488,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.02/5500000005_40X_20181003_1-Scene-22-P23-B04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-22-P23-B04.czi
5500000005,0,18,B04,638,MYL2,0.05,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.05/5500000005_40X_20181003_1-Scene-22-P23-B04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-22-P23-B04.czi
5500000005,0,18,B04,561,MYL7,0.01,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.01/5500000005_40X_20181003_1-Scene-22-P23-B04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-22-P23-B04.czi
5500000005,0,18,B04,488,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.02/5500000005_40X_20181003_1-Scene-23-P21-B04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-23-P21-B04.czi
5500000005,0,18,B04,638,MYL2,0.05,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.05/5500000005_40X_20181003_1-Scene-23-P21-B04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-23-P21-B04.czi
5500000005,0,18,B04,561,MYL7,0.01,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.01/5500000005_40X_20181003_1-Scene-23-P21-B04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-23-P21-B04.czi
5500000005,0,18,B04,488,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.02/5500000005_40X_20181003_1-Scene-25-P26-B04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-25-P26-B04.czi
5500000005,0,18,B04,638,MYL2,0.05,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.05/5500000005_40X_20181003_1-Scene-25-P26-B04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-25-P26-B04.czi
5500000005,0,18,B04,561,MYL7,0.01,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.01/5500000005_40X_20181003_1-Scene-25-P26-B04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-25-P26-B04.czi
5500000005,0,18,B04,488,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.02/5500000005_40X_20181003_1-Scene-26-P25-B04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-26-P25-B04.czi
5500000005,0,18,B04,638,MYL2,0.05,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.05/5500000005_40X_20181003_1-Scene-26-P25-B04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-26-P25-B04.czi
5500000005,0,18,B04,561,MYL7,0.01,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.01/5500000005_40X_20181003_1-Scene-26-P25-B04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-26-P25-B04.czi
5500000005,0,18,B04,488,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.02/5500000005_40X_20181003_1-Scene-27-P27-B04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-27-P27-B04.czi
5500000005,0,18,B04,638,MYL2,0.05,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.05/5500000005_40X_20181003_1-Scene-27-P27-B04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-27-P27-B04.czi
5500000005,0,18,B04,561,MYL7,0.01,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.01/5500000005_40X_20181003_1-Scene-27-P27-B04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-27-P27-B04.czi
5500000005,0,18,B04,488,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.02/5500000005_40X_20181003_1-Scene-28-P28-B04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-28-P28-B04.czi
5500000005,0,18,B04,638,MYL2,0.05,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.05/5500000005_40X_20181003_1-Scene-28-P28-B04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-28-P28-B04.czi
5500000005,0,18,B04,561,MYL7,0.01,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.01/5500000005_40X_20181003_1-Scene-28-P28-B04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-28-P28-B04.czi
5500000005,0,18,B04,488,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.02/5500000005_40X_20181003_1-Scene-29-P29-B04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-29-P29-B04.czi
5500000005,0,18,B04,638,MYL2,0.05,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.05/5500000005_40X_20181003_1-Scene-29-P29-B04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-29-P29-B04.czi
5500000005,0,18,B04,561,MYL7,0.01,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.01/5500000005_40X_20181003_1-Scene-29-P29-B04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-29-P29-B04.czi
5500000005,0,18,B04,488,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.02/5500000005_40X_20181003_1-Scene-30-P30-B04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-30-P30-B04.czi
5500000005,0,18,B04,638,MYL2,0.05,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.05/5500000005_40X_20181003_1-Scene-30-P30-B04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-30-P30-B04.czi
5500000005,0,18,B04,561,MYL7,0.01,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.01/5500000005_40X_20181003_1-Scene-30-P30-B04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-30-P30-B04.czi
5500000005,0,18,B05,488,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.02/5500000005_40X_20181003_1-Scene-32-P31-B05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-32-P31-B05.czi
5500000005,0,18,B05,638,FABP3,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.04/5500000005_40X_20181003_1-Scene-32-P31-B05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-32-P31-B05.czi
5500000005,0,18,B05,561,CACNA1D,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.04/5500000005_40X_20181003_1-Scene-32-P31-B05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-32-P31-B05.czi
5500000005,0,18,B05,488,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.02/5500000005_40X_20181003_1-Scene-34-P35-B05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-34-P35-B05.czi
5500000005,0,18,B05,638,FABP3,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.04/5500000005_40X_20181003_1-Scene-34-P35-B05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-34-P35-B05.czi
5500000005,0,18,B05,561,CACNA1D,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.04/5500000005_40X_20181003_1-Scene-34-P35-B05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-34-P35-B05.czi
5500000005,0,18,B05,488,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.02/5500000005_40X_20181003_1-Scene-35-P34-B05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-35-P34-B05.czi
5500000005,0,18,B05,638,FABP3,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.04/5500000005_40X_20181003_1-Scene-35-P34-B05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-35-P34-B05.czi
5500000005,0,18,B05,561,CACNA1D,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.04/5500000005_40X_20181003_1-Scene-35-P34-B05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-35-P34-B05.czi
5500000005,0,18,B05,488,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.02/5500000005_40X_20181003_1-Scene-38-P39-B05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-38-P39-B05.czi
5500000005,0,18,B05,638,FABP3,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.04/5500000005_40X_20181003_1-Scene-38-P39-B05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-38-P39-B05.czi
5500000005,0,18,B05,561,CACNA1D,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.04/5500000005_40X_20181003_1-Scene-38-P39-B05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-38-P39-B05.czi
5500000005,0,18,B05,488,TNNT2,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.02/5500000005_40X_20181003_1-Scene-40-P40-B05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-40-P40-B05.czi
5500000005,0,18,B05,638,FABP3,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.04/5500000005_40X_20181003_1-Scene-40-P40-B05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-40-P40-B05.czi
5500000005,0,18,B05,561,CACNA1D,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.04/5500000005_40X_20181003_1-Scene-40-P40-B05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-40-P40-B05.czi
5500000005,0,18,C02,488,MYH7,0.01,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.01/5500000005_40X_20181003_2-Scene-01-P41-C02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_2-Scene-01-P41-C02.czi
5500000005,0,18,C02,638,PRSS35,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.03/5500000005_40X_20181003_2-Scene-01-P41-C02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_2-Scene-01-P41-C02.czi
5500000005,0,18,C02,561,BMPER,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.04/5500000005_40X_20181003_2-Scene-01-P41-C02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_2-Scene-01-P41-C02.czi
5500000005,0,18,C02,488,MYH7,0.01,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.01/5500000005_40X_20181003_2-Scene-02-P42-C02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_2-Scene-02-P42-C02.czi
5500000005,0,18,C02,638,PRSS35,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.03/5500000005_40X_20181003_2-Scene-02-P42-C02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_2-Scene-02-P42-C02.czi
5500000005,0,18,C02,561,BMPER,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.04/5500000005_40X_20181003_2-Scene-02-P42-C02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_2-Scene-02-P42-C02.czi
5500000005,0,18,C02,488,MYH7,0.01,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.01/5500000005_40X_20181003_2-Scene-03-P43-C02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_2-Scene-03-P43-C02.czi
5500000005,0,18,C02,638,PRSS35,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.03/5500000005_40X_20181003_2-Scene-03-P43-C02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_2-Scene-03-P43-C02.czi
5500000005,0,18,C02,561,BMPER,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.04/5500000005_40X_20181003_2-Scene-03-P43-C02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_2-Scene-03-P43-C02.czi
5500000005,0,18,C02,488,MYH7,0.01,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.01/5500000005_40X_20181003_2-Scene-04-P44-C02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_2-Scene-04-P44-C02.czi
5500000005,0,18,C02,638,PRSS35,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_638_0.03/5500000005_40X_20181003_2-Scene-04-P44-C02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_2-Scene-04-P44-C02.czi
5500000005,0,18,C02,561,BMPER,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_561_0.04/5500000005_40X_20181003_2-Scene-04-P44-C02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_2-Scene-04-P44-C02.czi
5500000005,0,18,C02,488,MYH7,0.01,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000005/out_488_0.01/5500000005_40X_20181003_2-Scene-05-P45-C02.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_2-Scene-05-P45-C02.czi
